LineId,Logrecord,Date,Time,Pid,Level,Component,ADDR,Content,EventId,EventTemplate,variables
1614,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:00.900,25784,INFO,nova.metadata.wsgi.server,req-7fd3da99-a9b0-4dec-8a14-37be960fd707 - - - - -,"10.11.21.139,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ HTTP/1.1"" status: 200 len: 124 time: 0.2223170",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.21.139,10.11.10.1', '1', '1', '200', '124', '0', '2223170'], '/latest/meta-data/block-device-mapping/']"
1615,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:01.212,25795,INFO,nova.metadata.wsgi.server,req-414101a6-d4d4-48ba-adf3-b2c15eb943e1 - - - - -,"10.11.21.139,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ami HTTP/1.1"" status: 200 len: 119 time: 0.2219629",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.21.139,10.11.10.1', '1', '1', '200', '119', '0', '2219629'], '/latest/meta-data/block-device-mapping/ami']"
1616,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:01.442,25777,INFO,nova.metadata.wsgi.server,req-7ef5f130-fbae-4370-ad20-07c0ce5d475e - - - - -,"10.11.21.139,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/root HTTP/1.1"" status: 200 len: 124 time: 0.2165668",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.21.139,10.11.10.1', '1', '1', '200', '124', '0', '2165668'], '/latest/meta-data/block-device-mapping/root']"
1617,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:01.458,25777,INFO,nova.metadata.wsgi.server,-,"10.11.21.139,10.11.10.1 ""GET /latest/meta-data/placement/ HTTP/1.1"" status: 200 len: 134 time: 0.0007932",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.21.139,10.11.10.1', '1', '1', '200', '134', '0', '0007932'], '/latest/meta-data/placement/']"
1618,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:01.471,25777,INFO,nova.metadata.wsgi.server,-,"10.11.21.139,10.11.10.1 ""GET /latest/meta-data/placement/availability-zone HTTP/1.1"" status: 200 len: 120 time: 0.0008299",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.21.139,10.11.10.1', '1', '1', '200', '120', '0', '0008299'], '/latest/meta-data/placement/availability-zone']"
1619,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:01.483,25777,INFO,nova.metadata.wsgi.server,-,"10.11.21.139,10.11.10.1 ""GET /latest/meta-data/local-ipv4 HTTP/1.1"" status: 200 len: 129 time: 0.0008519",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.21.139,10.11.10.1', '4', '1', '1', '200', '129', '0', '0008519'], '/latest/meta-data/local-ipv<*>']"
1620,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:01.495,25777,INFO,nova.metadata.wsgi.server,-,"10.11.21.139,10.11.10.1 ""GET /latest/meta-data/reservation-id HTTP/1.1"" status: 200 len: 127 time: 0.0009091",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.21.139,10.11.10.1', '1', '1', '200', '127', '0', '0009091'], '/latest/meta-data/reservation-id']"
1621,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:01.507,25788,INFO,nova.metadata.wsgi.server,-,"10.11.21.139,10.11.10.1 ""GET /latest/meta-data/local-hostname HTTP/1.1"" status: 200 len: 130 time: 0.0008819",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.21.139,10.11.10.1', '1', '1', '200', '130', '0', '0008819'], '/latest/meta-data/local-hostname']"
1622,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:01.519,25788,INFO,nova.metadata.wsgi.server,-,"10.11.21.139,10.11.10.1 ""GET /latest/meta-data/security-groups HTTP/1.1"" status: 200 len: 123 time: 0.0008359",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.21.139,10.11.10.1', '1', '1', '200', '123', '0', '0008359'], '/latest/meta-data/security-groups']"
1623,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:01.550,25746,INFO,nova.osapi_compute.wsgi.server,req-121ecfae-3fb1-49cc-9a78-8b046fe73a77 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/d96a117b-0193-4549-bdcc-63b917273d1d HTTP/1.1"" status: 204 len: 203 time: 0.2549498",E2,"<*> ""DELETE <*> <*> status: <*> len: <*> time: <*>","[['10.11.10.1', '2', '54', '412', '4', '40', '9335', '4', '35', '9', '96', '117', '0193', '4549', '63', '917273', '1', '1', '1', '204', '203', '0', '2549498'], '/v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/d<*>a<*>b-<*>-<*>-bdcc-<*>b<*>d<*>d']"
1624,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:01.590,2931,INFO,nova.compute.manager,req-121ecfae-3fb1-49cc-9a78-8b046fe73a77 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: d96a117b-0193-4549-bdcc-63b917273d1d] Terminating instance,E23,[instance: <*> Terminating instance,"[['96', '117', '0193', '4549', '63', '917273', '1'], 'd<*>a<*>b-<*>-<*>-bdcc-<*>b<*>d<*>d]']"
1625,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:01.797,25797,INFO,nova.metadata.wsgi.server,req-09ad207c-d18b-465c-aaa6-ca8326453c26 - - - - -,"10.11.21.139,10.11.10.1 ""GET /latest/meta-data/ami-launch-index HTTP/1.1"" status: 200 len: 117 time: 0.2664881",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.21.139,10.11.10.1', '1', '1', '200', '117', '0', '2664881'], '/latest/meta-data/ami-launch-index']"
1626,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:01.806,2931,INFO,nova.virt.libvirt.driver,-,[instance: d96a117b-0193-4549-bdcc-63b917273d1d] Instance destroyed successfully.,E19,[instance: <*> Instance destroyed successfully.,"[['96', '117', '0193', '4549', '63', '917273', '1'], 'd<*>a<*>b-<*>-<*>-bdcc-<*>b<*>d<*>d]']"
1627,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:01.866,25746,INFO,nova.osapi_compute.wsgi.server,req-c8743542-0b14-4dcd-97a4-9e98303b58ba 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1916 time: 0.3120630",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.10.1', '2', '54', '412', '4', '40', '9335', '4', '35', '9', '1', '1', '200', '1916', '0', '3120630'], '/v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail']"
1628,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:02.514,2931,INFO,nova.virt.libvirt.driver,req-121ecfae-3fb1-49cc-9a78-8b046fe73a77 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: d96a117b-0193-4549-bdcc-63b917273d1d] Deleting instance files /var/lib/nova/instances/d96a117b-0193-4549-bdcc-63b917273d1d_del,E9,[instance: <*> Deleting instance files <*>,"[['96', '117', '0193', '4549', '63', '917273', '1', '96', '117', '0193', '4549', '63', '917273', '1'], 'd<*>a<*>b-<*>-<*>-bdcc-<*>b<*>d<*>d]', '/var/lib/nova/instances/d<*>a<*>b-<*>-<*>-bdcc-<*>b<*>d<*>d_del']"
1629,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:02.516,2931,INFO,nova.virt.libvirt.driver,req-121ecfae-3fb1-49cc-9a78-8b046fe73a77 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: d96a117b-0193-4549-bdcc-63b917273d1d] Deletion of /var/lib/nova/instances/d96a117b-0193-4549-bdcc-63b917273d1d_del complete,E10,[instance: <*> Deletion of <*> complete,"[['96', '117', '0193', '4549', '63', '917273', '1', '96', '117', '0193', '4549', '63', '917273', '1'], 'd<*>a<*>b-<*>-<*>-bdcc-<*>b<*>d<*>d]', '/var/lib/nova/instances/d<*>a<*>b-<*>-<*>-bdcc-<*>b<*>d<*>d_del']"
1630,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:02.629,2931,INFO,nova.compute.manager,req-121ecfae-3fb1-49cc-9a78-8b046fe73a77 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: d96a117b-0193-4549-bdcc-63b917273d1d] Took 1.03 seconds to destroy the instance on the hypervisor.,E15,[instance: <*> Took <*> seconds to destroy the instance on the hypervisor.,"[['96', '117', '0193', '4549', '63', '917273', '1', '1', '03'], 'd<*>a<*>b-<*>-<*>-bdcc-<*>b<*>d<*>d]']"
1631,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:03.079,25746,INFO,nova.osapi_compute.wsgi.server,req-5158941a-f199-4fb0-9e63-688d2ba433a9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1874 time: 0.2061739",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.10.1', '2', '54', '412', '4', '40', '9335', '4', '35', '9', '1', '1', '200', '1874', '0', '2061739'], '/v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail']"
1632,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:03.079,2931,INFO,nova.compute.manager,req-121ecfae-3fb1-49cc-9a78-8b046fe73a77 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: d96a117b-0193-4549-bdcc-63b917273d1d] Took 0.45 seconds to deallocate network for instance.,E3,[instance: <*> Took <*> seconds to deallocate network for instance.,"[['96', '117', '0193', '4549', '63', '917273', '1', '0', '45'], 'd<*>a<*>b-<*>-<*>-bdcc-<*>b<*>d<*>d]']"
1633,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:04.178,25746,INFO,nova.osapi_compute.wsgi.server,req-cc4f8ca6-e412-41c5-b196-f1390dba7faf 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 211 time: 0.0934021",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.10.1', '2', '54', '412', '4', '40', '9335', '4', '35', '9', '1', '1', '200', '211', '0', '0934021'], '/v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail']"
1634,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:05.112,2931,WARNING,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Unknown base file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E24,Unknown base file: <*>,"[['489', '868', '0', '37', '93', '76227', '91', '03908', '0', '742']]"
1635,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:05.112,25746,INFO,nova.api.openstack.wsgi,req-d6e9cfb8-d914-48c3-b677-72bc73329c69 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,HTTP exception thrown: No instances found for any event,E32,HTTP exception thrown: No instances found for any event,[[]]
1636,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:05.112,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Removable base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E25,Removable base files: <*>,"[['489', '868', '0', '37', '93', '76227', '91', '03908', '0', '742']]"
1637,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:05.113,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Base or swap file too young to remove: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E39,Base or swap file too young to remove: <*>,"[['489', '868', '0', '37', '93', '76227', '91', '03908', '0', '742']]"
1638,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:05.114,25746,INFO,nova.osapi_compute.wsgi.server,req-d6e9cfb8-d914-48c3-b677-72bc73329c69 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 404 len: 296 time: 0.0934131",E1,"<*> ""POST <*> <*> status: <*> len: <*> time: <*>","[['10.11.10.1', '2', '9746973', '574', '6', '8', '9', '8857', '56', '7608', '1', '1', '404', '296', '0', '0934131'], '/v<*>/e<*>ac<*>c<*>b<*>a<*>e<*>f<*>a<*>/os-server-external-events']"
1639,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:10.117,2931,WARNING,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Unknown base file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E24,Unknown base file: <*>,"[['489', '868', '0', '37', '93', '76227', '91', '03908', '0', '742']]"
1640,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:10.118,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Removable base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E25,Removable base files: <*>,"[['489', '868', '0', '37', '93', '76227', '91', '03908', '0', '742']]"
1641,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:10.119,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Removing base or swap file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E11,Removing base or swap file: <*>,"[['489', '868', '0', '37', '93', '76227', '91', '03908', '0', '742']]"
1642,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:14.727,25746,INFO,nova.osapi_compute.wsgi.server,req-beb938db-df6e-4611-8113-1a148a0224bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1"" status: 202 len: 733 time: 0.5341210",E1,"<*> ""POST <*> <*> status: <*> len: <*> time: <*>","[['10.11.10.1', '2', '54', '412', '4', '40', '9335', '4', '35', '9', '1', '1', '202', '733', '0', '5341210'], '/v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers']"
1643,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:14.925,25746,INFO,nova.osapi_compute.wsgi.server,req-47b64d2e-e73c-4948-a1f9-17c873456407 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1934071",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.10.1', '2', '54', '412', '4', '40', '9335', '4', '35', '9', '1', '1', '200', '1583', '0', '1934071'], '/v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail']"
1644,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:15.046,2931,INFO,nova.compute.claims,req-beb938db-df6e-4611-8113-1a148a0224bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: d6b7bd36-2943-4363-9235-fffdd89ea40e] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",E40,"[instance: <*> Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU","[['6', '7', '36', '2943', '4363', '9235', '89', '40', '2048', '20', '1'], 'd<*>b<*>bd<*>-<*>-<*>-<*>-fffdd<*>ea<*>e]']"
1645,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:15.047,2931,INFO,nova.compute.claims,req-beb938db-df6e-4611-8113-1a148a0224bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: d6b7bd36-2943-4363-9235-fffdd89ea40e] Total memory: 64172 MB, used: 512.00 MB",E33,"[instance: <*> Total memory: <*> MB, used: <*> MB","[['6', '7', '36', '2943', '4363', '9235', '89', '40', '64172', '512', '00'], 'd<*>b<*>bd<*>-<*>-<*>-<*>-fffdd<*>ea<*>e]']"
1646,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:15.048,2931,INFO,nova.compute.claims,req-beb938db-df6e-4611-8113-1a148a0224bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: d6b7bd36-2943-4363-9235-fffdd89ea40e] memory limit: 96258.00 MB, free: 95746.00 MB",E36,"[instance: <*> memory limit: <*> MB, free: <*> MB","[['6', '7', '36', '2943', '4363', '9235', '89', '40', '96258', '00', '95746', '00'], 'd<*>b<*>bd<*>-<*>-<*>-<*>-fffdd<*>ea<*>e]']"
1647,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:15.048,2931,INFO,nova.compute.claims,req-beb938db-df6e-4611-8113-1a148a0224bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: d6b7bd36-2943-4363-9235-fffdd89ea40e] Total disk: 15 GB, used: 0.00 GB",E34,"[instance: <*> Total disk: <*> GB, used: <*> GB","[['6', '7', '36', '2943', '4363', '9235', '89', '40', '15', '0', '00'], 'd<*>b<*>bd<*>-<*>-<*>-<*>-fffdd<*>ea<*>e]']"
1648,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:15.049,2931,INFO,nova.compute.claims,req-beb938db-df6e-4611-8113-1a148a0224bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: d6b7bd36-2943-4363-9235-fffdd89ea40e] disk limit not specified, defaulting to unlimited",E37,"[instance: <*> disk limit not specified, defaulting to unlimited","[['6', '7', '36', '2943', '4363', '9235', '89', '40'], 'd<*>b<*>bd<*>-<*>-<*>-<*>-fffdd<*>ea<*>e]']"
1649,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:15.049,2931,INFO,nova.compute.claims,req-beb938db-df6e-4611-8113-1a148a0224bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: d6b7bd36-2943-4363-9235-fffdd89ea40e] Total vcpu: 16 VCPU, used: 0.00 VCPU",E35,"[instance: <*> Total vcpu: <*> VCPU, used: <*> VCPU","[['6', '7', '36', '2943', '4363', '9235', '89', '40', '16', '0', '00'], 'd<*>b<*>bd<*>-<*>-<*>-<*>-fffdd<*>ea<*>e]']"
1650,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:15.050,2931,INFO,nova.compute.claims,req-beb938db-df6e-4611-8113-1a148a0224bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: d6b7bd36-2943-4363-9235-fffdd89ea40e] vcpu limit not specified, defaulting to unlimited",E38,"[instance: <*> vcpu limit not specified, defaulting to unlimited","[['6', '7', '36', '2943', '4363', '9235', '89', '40'], 'd<*>b<*>bd<*>-<*>-<*>-<*>-fffdd<*>ea<*>e]']"
1651,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:15.080,2931,INFO,nova.compute.claims,req-beb938db-df6e-4611-8113-1a148a0224bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: d6b7bd36-2943-4363-9235-fffdd89ea40e] Claim successful,E26,[instance: <*> Claim successful,"[['6', '7', '36', '2943', '4363', '9235', '89', '40'], 'd<*>b<*>bd<*>-<*>-<*>-<*>-fffdd<*>ea<*>e]']"
1652,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:15.125,25746,INFO,nova.osapi_compute.wsgi.server,req-bfce366e-9868-4f52-b245-271e9b3455ca 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1962459",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.10.1', '2', '54', '412', '4', '40', '9335', '4', '35', '9', '1', '1', '200', '1583', '0', '1962459'], '/v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail']"
1653,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:15.330,25746,INFO,nova.osapi_compute.wsgi.server,req-065015f7-ef1c-460d-be9e-68adf319b082 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/d6b7bd36-2943-4363-9235-fffdd89ea40e HTTP/1.1"" status: 200 len: 1708 time: 0.2011390",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.10.1', '2', '54', '412', '4', '40', '9335', '4', '35', '9', '6', '7', '36', '2943', '4363', '9235', '89', '40', '1', '1', '200', '1708', '0', '2011390'], '/v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/d<*>b<*>bd<*>-<*>-<*>-<*>-fffdd<*>ea<*>e']"
1654,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:15.751,2931,INFO,nova.virt.libvirt.driver,req-beb938db-df6e-4611-8113-1a148a0224bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: d6b7bd36-2943-4363-9235-fffdd89ea40e] Creating image,E27,[instance: <*> Creating image,"[['6', '7', '36', '2943', '4363', '9235', '89', '40'], 'd<*>b<*>bd<*>-<*>-<*>-<*>-fffdd<*>ea<*>e]']"
1655,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:16.614,25746,INFO,nova.osapi_compute.wsgi.server,req-9eb36ce0-5cbd-44c3-9a07-06fea8c77326 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2800210",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.10.1', '2', '54', '412', '4', '40', '9335', '4', '35', '9', '1', '1', '200', '1759', '0', '2800210'], '/v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail']"
1656,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:16.893,25746,INFO,nova.osapi_compute.wsgi.server,req-40de51cd-b1d6-4350-9d46-57e0bc9489c1 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2750871",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.10.1', '2', '54', '412', '4', '40', '9335', '4', '35', '9', '1', '1', '200', '1759', '0', '2750871'], '/v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail']"
1657,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:16.898,2931,INFO,nova.compute.manager,-,[instance: d96a117b-0193-4549-bdcc-63b917273d1d] VM Stopped (Lifecycle Event),E7,[instance: <*> VM Stopped (Lifecycle Event),"[['96', '117', '0193', '4549', '63', '917273', '1'], 'd<*>a<*>b-<*>-<*>-bdcc-<*>b<*>d<*>d]']"
1658,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:18.167,25746,INFO,nova.osapi_compute.wsgi.server,req-4872dec2-12a9-494a-a0c7-237f279bf011 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2676511",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.10.1', '2', '54', '412', '4', '40', '9335', '4', '35', '9', '1', '1', '200', '1893', '0', '2676511'], '/v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail']"
1659,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:18.430,25746,INFO,nova.osapi_compute.wsgi.server,req-b7cfcfab-18ec-4bde-a156-fdb1b2f47c00 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2587070",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.10.1', '2', '54', '412', '4', '40', '9335', '4', '35', '9', '1', '1', '200', '1893', '0', '2587070'], '/v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail']"
1660,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:19.810,25746,INFO,nova.osapi_compute.wsgi.server,req-f152f651-e6f7-445c-926d-3bfc957bb0f4 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.3740301",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.10.1', '2', '54', '412', '4', '40', '9335', '4', '35', '9', '1', '1', '200', '1893', '0', '3740301'], '/v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail']"
