LineId,Time,Component,Pid,Content,EventId,EventTemplate
1755,20171223-23:56:28:464,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
1756,20171223-23:56:35:137,Step_LSC,30002312,onStandStepChanged 3786,E0,onStandStepChanged <*>
1757,20171223-23:56:35:152,Step_LSC,30002312,onExtend:1514044595000 0 0 0,E8,onExtend: <*> <*> <*> <*>
1758,20171223-23:56:35:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044500000##7214##549659##8661##16256##33232763,E33, getTodayTotalDetailSteps = <*>
1759,20171223-23:56:35:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044500000##7214##549659##8661##16256##33239758,E1,setTodayTotalDetailSteps= <*>
1760,20171223-23:56:35:460,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E19,calculateCaloriesWithCache totalCalories= <*>
1761,20171223-23:56:35:467,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
1762,20171223-23:57:0:132,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E17,processHandleBroadcastAction action: android.intent.action.TIME_TICK
1763,20171223-23:57:34:138,Step_LSC,30002312,onStandStepChanged 3786,E0,onStandStepChanged <*>
1764,20171223-23:57:34:156,Step_LSC,30002312,onExtend:1514044654000 0 0 5,E8,onExtend: <*> <*> <*> <*>
1765,20171223-23:57:34:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044500000##7214##549659##8661##16256##33239758,E33, getTodayTotalDetailSteps = <*>
1766,20171223-23:57:34:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044560000##7214##549659##8661##16256##33298759,E1,setTodayTotalDetailSteps= <*>
1767,20171223-23:57:34:457,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E19,calculateCaloriesWithCache totalCalories= <*>
1768,20171223-23:57:34:464,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
1769,20171223-23:57:42:138,Step_LSC,30002312,onStandStepChanged 3786,E0,onStandStepChanged <*>
1770,20171223-23:57:42:147,Step_LSC,30002312,onExtend:1514044662000 0 0 0,E8,onExtend: <*> <*> <*> <*>
1771,20171223-23:57:42:443,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044560000##7214##549659##8661##16256##33298759,E33, getTodayTotalDetailSteps = <*>
1772,20171223-23:57:42:444,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044560000##7214##549659##8661##16256##33306763,E1,setTodayTotalDetailSteps= <*>
1773,20171223-23:57:42:464,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E19,calculateCaloriesWithCache totalCalories= <*>
1774,20171223-23:57:42:470,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
1775,20171223-23:58:0:117,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E17,processHandleBroadcastAction action: android.intent.action.TIME_TICK
1776,20171223-23:59:0:135,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E17,processHandleBroadcastAction action: android.intent.action.TIME_TICK
1777,20171224-0:0:0:215,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E17,processHandleBroadcastAction action: android.intent.action.TIME_TICK
1778,20171224-0:0:0:216,Step_StandStepDataManager,30002312,theDayChanged 1514044800216,E6,theDayChanged <*>
1779,20171224-0:0:0:218,Step_StandStepDataManager,30002312,initEnviroument,E68,initEnviroument
1780,20171224-0:0:0:218,Step_SPUtils,30002312,getStepCounterStatus,E69,getStepCounterStatus
1781,20171224-0:0:0:218,Step_SPUtils,30002312, getStepCounterStatus= true,E30, getStepCounterStatus= <*>
1782,20171224-0:0:0:218,Step_StandStepCounter,30002312,reStartStepCounter,E70,reStartStepCounter
1783,20171224-0:0:0:223,Step_LSC,30002312,onStandStepChanged 3786,E0,onStandStepChanged <*>
1784,20171224-0:0:0:226,Step_StandStepCounter,30002312,registersensorsuccess: true,E4,registersensorsuccess: true
1785,20171224-0:0:0:227,Step_DataCache,30002312,clear(),E71,clear()
1786,20171224-0:0:0:228,Step_SPUtils,30002312, getTodayBasicStandardSteps= 1514018661124##0##3428,E31, getTodayBasicStandardSteps= <*>
1787,20171224-0:0:0:229,Step_StandStepDataManager,30002312,tryToRecordAsBasicStepData bWrite true,E27,tryToRecordAsBasicStepData bWrite true
1788,20171224-0:0:0:229,Step_SPUtils,30002312, getDiffTotalSteps= 1513958400215##0,E32, getDiffTotalSteps= <*>
1789,20171224-0:0:0:229,Step_SPUtils,30002312,setBasicStandardSteps basicStandardStep=3786 restartSteps=0,E13,setBasicStandardSteps basicStandardStep= <*> restartSteps= <*>
1790,20171224-0:0:0:232,Step_SPUtils,30002312,setDiffTotalSteps=0,E7,setDiffTotalSteps= <*>
1791,20171224-0:0:0:233,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044560000##7214##549659##8661##16256##33306763,E33, getTodayTotalDetailSteps = <*>
1792,20171224-0:0:0:233,Step_SPUtils,30002312, getTodayBasicStandardSteps= 1514044800223##3786##0,E31, getTodayBasicStandardSteps= <*>
1793,20171224-0:0:0:233,Step_SPUtils,30002312, getDiffTotalSteps= 1514044800231##0,E32, getDiffTotalSteps= <*>
1794,20171224-0:0:0:234,Step_StandStepDataManager,30002312,tryToReloadTodayBasicSteps1514044800223|3786|0|0,E40,<*> <*> 0| <*>
1795,20171224-0:0:0:234,Step_StandStepDataManager,30002312,reload : 3786 restar 0,E14,reload <*> <*> restar <*>
1796,20171224-0:0:0:234,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044560000##7214##549659##8661##16256##33306763,E33, getTodayTotalDetailSteps = <*>
1797,20171224-0:0:0:234,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044740000##0##549659##8661##16256##33444553,E1,setTodayTotalDetailSteps= <*>
1798,20171224-0:0:0:235,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E19,calculateCaloriesWithCache totalCalories= <*>
1799,20171224-0:0:0:235,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E20,calculateAltitudeWithCache totalAltitude= <*>
1800,20171224-0:0:0:236,Step_StandReportReceiver,30002312,REPORT : 0 0 0 0,E41,REPORT <*> <*> <*> <*> <*>
1801,20171224-0:0:0:237,Step_HGNH,30002312,next day:steps0mLastReport7214,E24,next day: <*>
1802,20171224-0:0:0:237,Step_SPUtils,30002312,setGoalNotifiShownRecord 1514044800237 false,E25,setGoalNotifiShownRecord <*> false
1803,20171224-0:0:0:240,Step_HGNH,30002312,closeNotification...,E72,closeNotification...
1804,20171224-0:0:0:240,Step_NotificationUtil,30002312,deleteHealthNotification(),E73,deleteHealthNotification()
1805,20171224-0:0:0:323,Step_LSC,30002312,onStandStepChanged 3786,E0,onStandStepChanged <*>
1806,20171224-0:0:0:329,Step_LSC,30002312,onExtend:1514044801000 0 0 0,E8,onExtend: <*> <*> <*> <*>
1807,20171224-0:0:0:624,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044740000##0##549659##8661##16256##33444553,E33, getTodayTotalDetailSteps = <*>
1808,20171224-0:0:0:624,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044740000##0##549659##8661##16256##33444943,E1,setTodayTotalDetailSteps= <*>
1809,20171224-0:0:0:628,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E19,calculateCaloriesWithCache totalCalories= <*>
1810,20171224-0:0:0:628,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E20,calculateAltitudeWithCache totalAltitude= <*>
1811,20171224-0:0:5:137,Step_LSC,30002312,onStandStepChanged 3786,E0,onStandStepChanged <*>
1812,20171224-0:0:5:152,Step_LSC,30002312,onExtend:1514044805000 0 0 5,E8,onExtend: <*> <*> <*> <*>
1813,20171224-0:0:5:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044740000##0##549659##8661##16256##33444943,E33, getTodayTotalDetailSteps = <*>
1814,20171224-0:0:5:438,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044740000##0##549659##8661##16256##33449757,E1,setTodayTotalDetailSteps= <*>
1815,20171224-0:0:5:444,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E19,calculateCaloriesWithCache totalCalories= <*>
1816,20171224-0:0:5:444,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E20,calculateAltitudeWithCache totalAltitude= <*>
1817,20171224-0:0:6:144,Step_LSC,30002312,onStandStepChanged 3786,E0,onStandStepChanged <*>
1818,20171224-0:0:6:149,Step_LSC,30002312,onExtend:1514044806000 0 0 0,E8,onExtend: <*> <*> <*> <*>
1819,20171224-0:0:6:445,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044740000##0##549659##8661##16256##33449757,E33, getTodayTotalDetailSteps = <*>
1820,20171224-0:0:6:445,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044740000##0##549659##8661##16256##33450764,E1,setTodayTotalDetailSteps= <*>
1821,20171224-0:0:6:451,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E19,calculateCaloriesWithCache totalCalories= <*>
1822,20171224-0:0:6:451,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E20,calculateAltitudeWithCache totalAltitude= <*>
1823,20171224-0:1:0:154,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E17,processHandleBroadcastAction action: android.intent.action.TIME_TICK
1824,20171224-0:2:0:169,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E17,processHandleBroadcastAction action: android.intent.action.TIME_TICK
1825,20171224-0:3:0:124,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E17,processHandleBroadcastAction action: android.intent.action.TIME_TICK
1826,20171224-0:4:0:136,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E17,processHandleBroadcastAction action: android.intent.action.TIME_TICK
1827,20171224-0:5:0:128,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E17,processHandleBroadcastAction action: android.intent.action.TIME_TICK
1828,20171224-0:5:22:473,Step_LSC,30002312,onStandStepChanged 3786,E0,onStandStepChanged <*>
1829,20171224-0:5:22:478,Step_LSC,30002312,onExtend:1514045123000 0 0 0,E8,onExtend: <*> <*> <*> <*>
1830,20171224-0:5:22:774,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044740000##0##549659##8661##16256##33450764,E33, getTodayTotalDetailSteps = <*>
1831,20171224-0:5:22:774,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045040000##0##549659##8661##16256##33767093,E1,setTodayTotalDetailSteps= <*>
1832,20171224-0:5:22:779,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E19,calculateCaloriesWithCache totalCalories= <*>
1833,20171224-0:5:22:779,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E20,calculateAltitudeWithCache totalAltitude= <*>
1834,20171224-0:6:0:153,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E17,processHandleBroadcastAction action: android.intent.action.TIME_TICK
1835,20171224-0:6:16:562,Step_LSC,30002312,onStandStepChanged 3786,E0,onStandStepChanged <*>
1836,20171224-0:6:16:574,Step_LSC,30002312,onExtend:1514045177000 0 0 0,E8,onExtend: <*> <*> <*> <*>
1837,20171224-0:6:16:863,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045040000##0##549659##8661##16256##33767093,E33, getTodayTotalDetailSteps = <*>
1838,20171224-0:6:16:864,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045100000##0##549659##8661##16256##33821183,E1,setTodayTotalDetailSteps= <*>
1839,20171224-0:6:16:871,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E19,calculateCaloriesWithCache totalCalories= <*>
1840,20171224-0:6:16:871,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E20,calculateAltitudeWithCache totalAltitude= <*>
1841,20171224-0:7:0:125,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E17,processHandleBroadcastAction action: android.intent.action.TIME_TICK
1842,20171224-0:7:2:137,Step_LSC,30002312,onStandStepChanged 3786,E0,onStandStepChanged <*>
1843,20171224-0:7:2:150,Step_LSC,30002312,onExtend:1514045222000 0 0 5,E8,onExtend: <*> <*> <*> <*>
1844,20171224-0:7:2:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045100000##0##549659##8661##16256##33821183,E33, getTodayTotalDetailSteps = <*>
1845,20171224-0:7:2:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045160000##0##549659##8661##16256##33866758,E1,setTodayTotalDetailSteps= <*>
1846,20171224-0:7:2:445,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E19,calculateCaloriesWithCache totalCalories= <*>
1847,20171224-0:7:2:445,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E20,calculateAltitudeWithCache totalAltitude= <*>
1848,20171224-0:7:4:137,Step_LSC,30002312,onStandStepChanged 3786,E0,onStandStepChanged <*>
1849,20171224-0:7:4:153,Step_LSC,30002312,onExtend:1514045224000 0 0 0,E8,onExtend: <*> <*> <*> <*>
1850,20171224-0:7:4:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045160000##0##549659##8661##16256##33866758,E33, getTodayTotalDetailSteps = <*>
1851,20171224-0:7:4:439,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045160000##0##549659##8661##16256##33868758,E1,setTodayTotalDetailSteps= <*>
1852,20171224-0:7:4:447,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E19,calculateCaloriesWithCache totalCalories= <*>
1853,20171224-0:7:4:447,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E20,calculateAltitudeWithCache totalAltitude= <*>
1854,20171224-0:7:20:137,Step_LSC,30002312,onStandStepChanged 3786,E0,onStandStepChanged <*>
1855,20171224-0:7:20:149,Step_LSC,30002312,onExtend:1514045240000 0 0 5,E8,onExtend: <*> <*> <*> <*>
1856,20171224-0:7:20:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045160000##0##549659##8661##16256##33868758,E33, getTodayTotalDetailSteps = <*>
1857,20171224-0:7:20:439,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045160000##0##549659##8661##16256##33884757,E1,setTodayTotalDetailSteps= <*>
1858,20171224-0:7:20:444,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E19,calculateCaloriesWithCache totalCalories= <*>
1859,20171224-0:7:20:444,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E20,calculateAltitudeWithCache totalAltitude= <*>
1860,20171224-0:7:21:138,Step_LSC,30002312,onStandStepChanged 3786,E0,onStandStepChanged <*>
1861,20171224-0:7:21:149,Step_LSC,30002312,onExtend:1514045241000 0 0 0,E8,onExtend: <*> <*> <*> <*>
1862,20171224-0:7:21:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045160000##0##549659##8661##16256##33884757,E33, getTodayTotalDetailSteps = <*>
1863,20171224-0:7:21:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045160000##0##549659##8661##16256##33885759,E1,setTodayTotalDetailSteps= <*>
1864,20171224-0:7:21:447,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E19,calculateCaloriesWithCache totalCalories= <*>
1865,20171224-0:7:21:447,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E20,calculateAltitudeWithCache totalAltitude= <*>
1866,20171224-0:8:0:141,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E17,processHandleBroadcastAction action: android.intent.action.TIME_TICK
1867,20171224-0:9:0:135,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E17,processHandleBroadcastAction action: android.intent.action.TIME_TICK
1868,20171224-0:9:4:137,Step_LSC,30002312,onStandStepChanged 3786,E0,onStandStepChanged <*>
1869,20171224-0:9:4:148,Step_LSC,30002312,onExtend:1514045344000 0 0 5,E8,onExtend: <*> <*> <*> <*>
1870,20171224-0:9:4:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045160000##0##549659##8661##16256##33885759,E33, getTodayTotalDetailSteps = <*>
1871,20171224-0:9:4:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045280000##0##549659##8661##16256##33988760,E1,setTodayTotalDetailSteps= <*>
1872,20171224-0:9:4:460,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E19,calculateCaloriesWithCache totalCalories= <*>
1873,20171224-0:9:4:460,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E20,calculateAltitudeWithCache totalAltitude= <*>
1874,20171224-0:9:6:137,Step_LSC,30002312,onStandStepChanged 3786,E0,onStandStepChanged <*>
1875,20171224-0:9:6:148,Step_LSC,30002312,onExtend:1514045346000 0 0 0,E8,onExtend: <*> <*> <*> <*>
1876,20171224-0:9:6:442,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045280000##0##549659##8661##16256##33988760,E33, getTodayTotalDetailSteps = <*>
1877,20171224-0:9:6:442,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045280000##0##549659##8661##16256##33990761,E1,setTodayTotalDetailSteps= <*>
1878,20171224-0:9:6:450,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E19,calculateCaloriesWithCache totalCalories= <*>
1879,20171224-0:9:6:450,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E20,calculateAltitudeWithCache totalAltitude= <*>
1880,20171224-0:9:34:137,Step_LSC,30002312,onStandStepChanged 3786,E0,onStandStepChanged <*>
1881,20171224-0:9:34:153,Step_LSC,30002312,onExtend:1514045374000 0 0 5,E8,onExtend: <*> <*> <*> <*>
1882,20171224-0:9:34:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045280000##0##549659##8661##16256##33990761,E33, getTodayTotalDetailSteps = <*>
1883,20171224-0:9:34:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045280000##0##549659##8661##16256##34018758,E1,setTodayTotalDetailSteps= <*>
1884,20171224-0:9:34:446,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E19,calculateCaloriesWithCache totalCalories= <*>
1885,20171224-0:9:34:446,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E20,calculateAltitudeWithCache totalAltitude= <*>
1886,20171224-0:9:35:137,Step_LSC,30002312,onStandStepChanged 3786,E0,onStandStepChanged <*>
1887,20171224-0:9:35:148,Step_LSC,30002312,onExtend:1514045375000 0 0 0,E8,onExtend: <*> <*> <*> <*>
1888,20171224-0:9:35:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045280000##0##549659##8661##16256##34018758,E33, getTodayTotalDetailSteps = <*>
1889,20171224-0:9:35:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045280000##0##549659##8661##16256##34019759,E1,setTodayTotalDetailSteps= <*>
1890,20171224-0:9:35:448,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E19,calculateCaloriesWithCache totalCalories= <*>
1891,20171224-0:9:35:448,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E20,calculateAltitudeWithCache totalAltitude= <*>
1892,20171224-0:10:0:183,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E17,processHandleBroadcastAction action: android.intent.action.TIME_TICK
1893,20171224-0:10:9:136,Step_LSC,30002312,onStandStepChanged 3786,E0,onStandStepChanged <*>
1894,20171224-0:10:9:143,Step_LSC,30002312,onExtend:1514045409000 0 0 5,E8,onExtend: <*> <*> <*> <*>
1895,20171224-0:10:9:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045280000##0##549659##8661##16256##34019759,E33, getTodayTotalDetailSteps = <*>
