LineId,Time,Program,Content,EventId,EventTemplate,variables
1816,07.27 05:06:40,Dropbox.exe,client-lb.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E7,<*> error : Could not connect to proxy <*> - connection attempt failed with error <*>,"[['client-lb.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070'], '<*>', '<*>']"
1817,07.27 05:07:02,Dropbox.exe,bolt.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E7,<*> error : Could not connect to proxy <*> - connection attempt failed with error <*>,"[['bolt.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070'], '<*>', '<*>']"
1818,07.27 05:07:06,chrome.exe *64,16.client-channel.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E7,<*> error : Could not connect to proxy <*> - connection attempt failed with error <*>,"[['16.client-channel.google.com:443', 'proxy.cse.cuhk.edu.hk:5070'], '<*>', '<*>']"
1819,07.27 05:08:27,Dropbox.exe,bolt.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E7,<*> error : Could not connect to proxy <*> - connection attempt failed with error <*>,"[['bolt.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070'], '<*>', '<*>']"
1820,07.27 05:08:29,Dropbox.exe,bolt.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E7,<*> error : Could not connect to proxy <*> - connection attempt failed with error <*>,"[['bolt.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070'], '<*>', '<*>']"
1821,07.27 05:09:52,Dropbox.exe,bolt.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E7,<*> error : Could not connect to proxy <*> - connection attempt failed with error <*>,"[['bolt.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070'], '<*>', '<*>']"
1822,07.27 05:10:59,Dropbox.exe,bolt.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E7,<*> error : Could not connect to proxy <*> - connection attempt failed with error <*>,"[['bolt.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070'], '<*>', '<*>']"
1823,07.27 05:11:29,Dropbox.exe,bolt.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E7,<*> error : Could not connect to proxy <*> - connection attempt failed with error <*>,"[['bolt.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070'], '<*>', '<*>']"
1824,07.27 05:11:34,chrome.exe *64,16.client-channel.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E7,<*> error : Could not connect to proxy <*> - connection attempt failed with error <*>,"[['16.client-channel.google.com:443', 'proxy.cse.cuhk.edu.hk:5070'], '<*>', '<*>']"
1825,07.27 05:12:56,Dropbox.exe,bolt.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E7,<*> error : Could not connect to proxy <*> - connection attempt failed with error <*>,"[['bolt.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070'], '<*>', '<*>']"
1826,07.27 05:14:50,chrome.exe *64,clients6.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['clients6.google.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1827,07.27 05:18:06,chrome.exe *64,clients4.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['clients4.google.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1828,07.27 05:20:57,chrome.exe *64,"clients6.google.com:443 close, 3215 bytes (3.13 KB) sent, 1174 bytes (1.14 KB) received, lifetime 06:07",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['clients6.google.com:443', '3.13', '1.14', '06:07', 'KB', 'KB'], '3215', '1174']"
1829,07.27 05:21:11,SGTool.exe,p3p.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['p3p.sogou.com:80', 'proxy.cse.cuhk.edu.hk:5070']]"
1830,07.27 05:26:50,chrome.exe *64,clients6.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['clients6.google.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1831,07.27 05:29:51,Dropbox.exe,"bolt.dropbox.com:443 close, 15427 bytes (15.0 KB) sent, 8268 bytes (8.07 KB) received, lifetime 15:31",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['bolt.dropbox.com:443', '15.0', '8.07', '15:31', 'KB', 'KB'], '15427', '8268']"
1832,07.27 05:30:23,Dropbox.exe,client-cf.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['client-cf.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1833,07.27 05:30:23,Dropbox.exe,"client-cf.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['<1 sec', 'client-cf.dropbox.com:443'], '0', '0']"
1834,07.27 05:30:41,chrome.exe *64,"clients6.google.com:443 close, 6895 bytes (6.73 KB) sent, 3475 bytes (3.39 KB) received, lifetime 01:39",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['clients6.google.com:443', '6.73', '3.39', '01:39', 'KB', 'KB'], '6895', '3475']"
1835,07.27 05:32:52,chrome.exe *64,"clients4.google.com:443 close, 2302 bytes (2.24 KB) sent, 5187 bytes (5.06 KB) received, lifetime 02:02",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['clients4.google.com:443', '2.24', '5.06', '02:02', 'KB', 'KB'], '2302', '5187']"
1836,07.27 05:45:16,chrome.exe *64,www.evernote.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['www.evernote.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1837,07.27 05:45:24,Dropbox.exe,block.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['block.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1838,07.27 06:00:11,YodaoDict.exe,cidian.youdao.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['cidian.youdao.com:80', 'proxy.cse.cuhk.edu.hk:5070']]"
1839,07.27 06:00:14,SogouCloud.exe,"security.ie.sogou.com:80 close, 691 bytes sent, 184 bytes received, lifetime <1 sec",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['<1 sec', 'security.ie.sogou.com:80'], '184', '691']"
1840,07.27 06:00:25,Dropbox.exe,"client-cf.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['<1 sec', 'client-cf.dropbox.com:443'], '0', '0']"
1841,07.27 06:01:12,SGTool.exe,"info.pinyin.sogou.com:80 close, 1035 bytes (1.01 KB) sent, 40820 bytes (39.8 KB) received, lifetime 00:30",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['info.pinyin.sogou.com:80', '1.01', '39.8', '00:30', 'KB', 'KB'], '1035', '40820']"
1842,07.27 06:01:20,Dropbox.exe,"client-cf.dropbox.com:443 close, 913 bytes sent, 3881 bytes (3.79 KB) received, lifetime 01:00",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['client-cf.dropbox.com:443', '3.79', '01:00', 'KB'], '913', '3881']"
1843,07.27 06:15:26,Dropbox.exe,"block.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['<1 sec', 'block.dropbox.com:443'], '0', '0']"
1844,07.27 06:19:08,chrome.exe *64,"mtalk.google.com:5228 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403",E5,"<*> error : Could not connect through proxy <*> - Proxy server cannot establish a connection with the target, status code <*>","[['mtalk.google.com:5228', 'proxy.cse.cuhk.edu.hk:5070']]"
1845,07.27 06:34:38,chrome.exe *64,"mtalk.google.com:5228 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403",E5,"<*> error : Could not connect through proxy <*> - Proxy server cannot establish a connection with the target, status code <*>","[['mtalk.google.com:5228', 'proxy.cse.cuhk.edu.hk:5070']]"
1846,07.27 06:45:28,Dropbox.exe,client-lb.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['client-lb.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1847,07.27 06:48:40,chrome.exe *64,"clients6.google.com:443 close, 5304 bytes (5.17 KB) sent, 4396 bytes (4.29 KB) received, lifetime 09:38",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['clients6.google.com:443', '5.17', '4.29', '09:38', 'KB', 'KB'], '5304', '4396']"
1848,07.27 07:00:16,chrome.exe *64,clients6.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['clients6.google.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1849,07.27 07:01:13,SogouCloud.exe,"get.sogou.com:80 close, 651 bytes sent, 328 bytes received, lifetime 00:01",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['get.sogou.com:80', '00:01'], '651', '328']"
1850,07.27 07:01:13,SogouCloud.exe,"get.sogou.com:80 close, 651 bytes sent, 328 bytes received, lifetime <1 sec",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['<1 sec', 'get.sogou.com:80'], '651', '328']"
1851,07.27 07:01:17,SogouCloud.exe,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['get.sogou.com:80', 'proxy.cse.cuhk.edu.hk:5070']]"
1852,07.27 07:01:17,360AP.exe,p5.ssl.qhimg.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['p5.ssl.qhimg.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1853,07.27 07:01:19,SogouCloud.exe,"get.sogou.com:80 close, 651 bytes sent, 328 bytes received, lifetime <1 sec",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['<1 sec', 'get.sogou.com:80'], '651', '328']"
1854,07.27 07:01:19,SogouCloud.exe,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['get.sogou.com:80', 'proxy.cse.cuhk.edu.hk:5070']]"
1855,07.27 07:01:28,360AP.exe,"p2.qhimg.com:80 close, 230 bytes sent, 1125 bytes (1.09 KB) received, lifetime 00:09",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['p2.qhimg.com:80', '1.09', '00:09', 'KB'], '230', '1125']"
1856,07.27 07:01:54,SogouCloud.exe,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['get.sogou.com:80', 'proxy.cse.cuhk.edu.hk:5070']]"
1857,07.27 07:01:55,SogouCloud.exe,"get.sogou.com:80 close, 651 bytes sent, 328 bytes received, lifetime <1 sec",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['<1 sec', 'get.sogou.com:80'], '651', '328']"
1858,07.27 07:02:32,chrome.exe *64,"safebrowsing.googleapis.com:443 close, 1848 bytes (1.80 KB) sent, 2305 bytes (2.25 KB) received, lifetime 04:00",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['safebrowsing.googleapis.com:443', '1.80', '2.25', '04:00', 'KB', 'KB'], '1848', '2305']"
1859,07.27 07:04:19,chrome.exe *64,"www.evernote.com:443 close, 2486 bytes (2.42 KB) sent, 2337 bytes (2.28 KB) received, lifetime 04:00",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['www.evernote.com:443', '2.42', '2.28', '04:00', 'KB', 'KB'], '2486', '2337']"
1860,07.27 07:04:29,chrome.exe *64,play.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['play.google.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1861,07.27 07:05:35,SGTool.exe,info.pinyin.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['info.pinyin.sogou.com:80', 'proxy.cse.cuhk.edu.hk:5070']]"
1862,07.27 07:05:36,SGTool.exe,info.pinyin.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['info.pinyin.sogou.com:80', 'proxy.cse.cuhk.edu.hk:5070']]"
1863,07.27 07:06:06,SGTool.exe,"info.pinyin.sogou.com:80 close, 561 bytes sent, 166 bytes received, lifetime 00:30",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['info.pinyin.sogou.com:80', '00:30'], '166', '561']"
1864,07.27 07:12:37,Dropbox.exe,"d.dropbox.com:443 close, 2560 bytes (2.50 KB) sent, 4976 bytes (4.85 KB) received, lifetime 01:01",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['d.dropbox.com:443', '2.50', '4.85', '01:01', 'KB', 'KB'], '2560', '4976']"
1865,07.27 07:16:03,chrome.exe *64,play.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['play.google.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1866,07.27 07:24:38,chrome.exe *64,"13.client-channel.google.com:443 close, 16473 bytes (16.0 KB) sent, 42641 bytes (41.6 KB) received, lifetime 01:07:47",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['13.client-channel.google.com:443', '16.0', '41.6', '01:07:47', 'KB', 'KB'], '16473', '42641']"
1867,07.27 07:27:08,chrome.exe *64,clients6.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['clients6.google.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1868,07.27 07:29:00,chrome.exe *64,www.googleapis.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['www.googleapis.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1869,07.27 07:45:31,Dropbox.exe,client-lb.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['client-lb.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1870,07.27 07:45:55,chrome.exe *64,"clients6.google.com:443 close, 5015 bytes (4.89 KB) sent, 2599 bytes (2.53 KB) received, lifetime 06:47",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['clients6.google.com:443', '4.89', '2.53', '06:47', 'KB', 'KB'], '5015', '2599']"
1871,07.27 07:46:00,Dropbox.exe,client-cf.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['client-cf.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1872,07.27 07:47:02,Dropbox.exe,"client-cf.dropbox.com:443 close, 1573 bytes (1.53 KB) sent, 16750 bytes (16.3 KB) received, lifetime 01:02",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['client-cf.dropbox.com:443', '1.53', '16.3', '01:02', 'KB', 'KB'], '1573', '16750']"
1873,07.27 08:00:32,Dropbox.exe,"block.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['<1 sec', 'block.dropbox.com:443'], '0', '0']"
1874,07.27 08:04:21,chrome.exe *64,"www.evernote.com:443 close, 2486 bytes (2.42 KB) sent, 2337 bytes (2.28 KB) received, lifetime 04:00",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['www.evernote.com:443', '2.42', '2.28', '04:00', 'KB', 'KB'], '2486', '2337']"
1875,07.27 08:09:35,chrome.exe *64,"clients4.google.com:443 close, 2570 bytes (2.50 KB) sent, 626 bytes received, lifetime 04:00",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['clients4.google.com:443', '2.50', '04:00', 'KB'], '2570', '626']"
1876,07.27 08:15:33,Dropbox.exe,block.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['block.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1877,07.27 08:22:45,chrome.exe *64,clients4.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['clients4.google.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1878,07.27 08:27:47,chrome.exe *64,safebrowsing.googleapis.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['safebrowsing.googleapis.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1879,07.27 08:30:33,Dropbox.exe,client-cf.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['client-cf.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1880,07.27 08:30:34,Dropbox.exe,block.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['block.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1881,07.27 08:30:34,Dropbox.exe,"block.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['<1 sec', 'block.dropbox.com:443'], '0', '0']"
1882,07.27 08:34:30,chrome.exe *64,"play.google.com:443 close, 3874 bytes (3.78 KB) sent, 2186 bytes (2.13 KB) received, lifetime 08:13",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['play.google.com:443', '3.78', '2.13', '08:13', 'KB', 'KB'], '3874', '2186']"
1883,07.27 08:34:34,chrome.exe *64,"clients6.google.com:443 close, 7738 bytes (7.55 KB) sent, 8620 bytes (8.41 KB) received, lifetime 07:17",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['clients6.google.com:443', '7.55', '8.41', '07:17', 'KB', 'KB'], '7738', '8620']"
1884,07.27 08:38:54,svchost.exe *64,pki.google.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['pki.google.com:80', 'proxy.cse.cuhk.edu.hk:5070']]"
1885,07.27 08:40:55,Dropbox.exe,client-cf.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['client-cf.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1886,07.27 08:41:56,Dropbox.exe,"client-cf.dropbox.com:443 close, 5129 bytes (5.00 KB) sent, 17049 bytes (16.6 KB) received, lifetime 01:01",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['client-cf.dropbox.com:443', '5.00', '16.6', '01:01', 'KB', 'KB'], '5129', '17049']"
1887,07.27 08:43:37,Dropbox.exe,"client-cf.dropbox.com:443 close, 1573 bytes (1.53 KB) sent, 16743 bytes (16.3 KB) received, lifetime 01:00",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['client-cf.dropbox.com:443', '1.53', '16.3', '01:00', 'KB', 'KB'], '1573', '16743']"
1888,07.27 08:53:22,chrome.exe *64,"mtalk.google.com:443 close, 985 bytes sent, 463 bytes received, lifetime 15:00",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['mtalk.google.com:443', '15:00'], '985', '463']"
1889,07.27 08:57:48,chrome.exe *64,safebrowsing.googleapis.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['safebrowsing.googleapis.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1890,07.27 09:00:11,YodaoDict.exe,cidian.youdao.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['cidian.youdao.com:80', 'proxy.cse.cuhk.edu.hk:5070']]"
1891,07.27 09:00:14,chrome.exe *64,clientservices.googleapis.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['clientservices.googleapis.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1892,07.27 09:00:35,Dropbox.exe,"block.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['<1 sec', 'block.dropbox.com:443'], '0', '0']"
1893,07.27 09:05:44,SGTool.exe,info.pinyin.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['info.pinyin.sogou.com:80', 'proxy.cse.cuhk.edu.hk:5070']]"
1894,07.27 09:06:14,SGTool.exe,"info.pinyin.sogou.com:80 close, 548 bytes sent, 166 bytes received, lifetime 00:30",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['info.pinyin.sogou.com:80', '00:30'], '166', '548']"
